CPQ ID,Account ID,CreatedDate,Product Group, X36 MRC List , X36 NRR List , X36 NPV List ,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
CPQ-007274,Acct-000053,3/7/17,Ethernet, $910.88 , $922.00 ," $15,874.69 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-007274,Acct-000053,3/7/17,Ethernet, $910.88 , $922.00 ," $15,874.69 ",Bldg-109244,Denver,1801 California St,Denver,CO,80202,207.17,On Zayo Network
CPQ-007275,Acct-000479,1/23/17,Wavelengths - Metro," $2,011.71 ", $922.00 ," $29,776.78 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-007275,Acct-000479,1/23/17,Wavelengths - Metro," $2,011.71 ", $922.00 ," $29,776.78 ",Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-007276,Acct-000053,3/7/17,Wavelengths - Metro," $1,017.13 ", $-   ," $16,494.17 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-007276,Acct-000053,3/7/17,Wavelengths - Metro," $1,017.13 ", $-   ," $16,494.17 ",Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-007277,Acct-000013,1/23/17,Ethernet, $397.72 , $461.00 ," $10,450.37 ",Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,On Zayo Network
CPQ-007278,Acct-000218,1/23/17,IP Services, $846.14 , $922.00 ," $15,147.29 ",Bldg-115684,Atlanta,8215 Roswell Rd,Atlanta,GA,30350,485.69,Not on Zayo Network
CPQ-007279,Acct-000218,1/23/17,IP Services, $812.29 , $922.00 ," $14,970.89 ",Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network
CPQ-007280,Acct-000218,1/23/17,Ethernet," $3,158.92 ", $922.00 ," $56,801.89 ",Bldg-115684,Atlanta,8215 Roswell Rd,Atlanta,GA,30350,485.69,Not on Zayo Network
CPQ-007280,Acct-000218,1/23/17,Ethernet," $3,158.92 ", $922.00 ," $56,801.89 ",Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network
CPQ-007281,Acct-000575,3/7/17,Wavelengths - Long Haul," $1,671.89 "," $3,227.00 ", $-   ,Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network
CPQ-007282,Acct-000303,1/23/17,Ethernet," $3,636.23 ", $922.00 ," $25,553.02 ",Bldg-141206,Atlanta,10 Glenlake Pkwy NE,Atlanta,GA,30328,1169.79,Not on Zayo Network
CPQ-007283,Acct-000009,3/7/17,Ethernet, $808.69 , $461.00 ," $15,430.84 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-007284,Acct-000224,1/23/17,Ethernet, $656.63 , $922.00 ," $5,351.23 ",Bldg-111499,Denver,999 18th St - Bldg North Tower,Denver,CO,80202,159.83,On Zayo Network
CPQ-007284,Acct-000224,1/23/17,Ethernet, $656.63 , $922.00 ," $5,351.23 ",Bldg-116687,Denver,7979 E Tufts Ave,Denver,CO,80237,352.46,On Zayo Network
CPQ-007285,Acct-000728,3/7/17,IP Services," $1,483.97 ", $922.00 ," $14,701.33 ",Bldg-381178,Atlanta,4325 Alexander Dr,Alpharetta,GA,30022,434.62,Not on Zayo Network
CPQ-007286,Acct-000725,1/23/17,Ethernet," $2,871.67 ", $922.00 ," $16,540.49 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007287,Acct-000224,1/23/17,Ethernet, $656.56 , $922.00 ," $7,316.55 ",Bldg-111499,Denver,999 18th St - Bldg North Tower,Denver,CO,80202,159.83,On Zayo Network
CPQ-007287,Acct-000224,1/23/17,Ethernet, $656.56 , $922.00 ," $7,316.55 ",Bldg-114971,Denver,7800 E Orchard Rd,Englewood,CO,80111,419.5,On Zayo Network
CPQ-007288,Acct-000323,1/23/17,Ethernet," $3,322.31 ", $322.70 ," $26,753.24 ",Bldg-126879,Dallas,904 Quality Way,Richardson,TX,75081,146.28,On Zayo Network
CPQ-007289,Acct-000323,1/23/17,Wavelengths - Long Haul," $3,175.37 "," $2,766.00 ", $-   ,Bldg-126879,Dallas,904 Quality Way,Richardson,TX,75081,146.28,On Zayo Network
CPQ-007290,Acct-000124,3/7/17,Wavelengths - Metro," $1,569.08 "," $1,475.20 "," $5,918.28 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-007290,Acct-000124,3/7/17,Wavelengths - Metro," $1,569.08 "," $1,475.20 "," $5,918.28 ",Bldg-385738,Denver,8740 Lucent Blvd,Littleton,CO,80129,729.67,Not on Zayo Network
CPQ-007291,Acct-000303,1/23/17,Ethernet, $911.78 , $922.00 ," $24,105.96 ",Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-007292,Acct-000044,1/23/17,IP Services," $5,062.36 ", $922.00 ," $41,069.04 ",Bldg-512178,Denver,1120 Santa Fe Dr,Denver,CO,80204,998.12,Not on Zayo Network
CPQ-007293,Acct-000034,3/7/17,Ethernet," $1,206.65 ", $922.00 ," $26,237.00 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007293,Acct-000034,3/7/17,Ethernet," $1,206.65 ", $922.00 ," $26,237.00 ",Bldg-114878,Dallas,100 Crescent Ct,Dallas,TX,75201,472.74,On Zayo Network
CPQ-007294,Acct-000739,3/7/17,zColo, $248.94 , $276.60 ," $6,774.07 ",Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-007295,Acct-000672,3/7/17,IP Services, $613.91 , $922.00 ," $12,753.41 ",Bldg-137010,Dallas,2360 Campbell Creek Blvd,Richardson,TX,75082,337.42,On Zayo Network
CPQ-007296,Acct-000190,1/23/17,Ethernet," $3,439.43 ", $922.00 ," $23,249.04 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007296,Acct-000190,1/23/17,Ethernet," $3,439.43 ", $922.00 ," $23,249.04 ",Bldg-135335,Dallas,1525 S Belt Line Rd,Coppell,TX,75019,304.21,Build in Progress
CPQ-007297,Acct-000190,1/23/17,Ethernet," $1,048.68 ", $461.00 ," $23,487.63 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007297,Acct-000190,1/23/17,Ethernet," $1,048.68 ", $461.00 ," $23,487.63 ",Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-007298,Acct-000019,3/7/17,Wavelengths - Long Haul," $2,733.03 "," $2,766.00 "," $43,938.32 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007299,Acct-000504,1/23/17,Ethernet," $1,369.74 ", $922.00 ," $19,229.38 ",Bldg-054725,Atlanta,1060 Techwood Dr NW,Atlanta,GA,30318,1340.72,On Zayo Network
CPQ-007300,Acct-000190,1/23/17,Ethernet," $2,686.83 ", $922.00 ," $18,146.37 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007300,Acct-000190,1/23/17,Ethernet," $2,686.83 ", $922.00 ," $18,146.37 ",Bldg-126715,Dallas,3701 Regent Blvd,Irving,TX,75063,1413.85,Not on Zayo Network
CPQ-007301,Acct-000019,3/7/17,Wavelengths - Long Haul," $2,661.26 "," $2,766.00 "," $35,667.91 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007302,Acct-000796,1/24/17,zColo," $1,016.51 "," $1,751.95 "," $16,557.41 ",Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-007303,Acct-000019,3/7/17,Wavelengths - Long Haul," $8,505.45 "," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007304,Acct-000017,3/7/17,Wavelengths - Long Haul," $2,685.45 "," $2,766.00 ", $-   ,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network
CPQ-007305,Acct-000797,1/24/17,IP Services, $695.46 , $922.00 ," $13,240.36 ",Bldg-132300,Denver,4725 S Monaco St,Denver,CO,80237,150,On Zayo Network
CPQ-007306,Acct-000739,3/7/17,zColo, $248.94 , $276.60 ," $6,774.07 ",Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-007307,Acct-000014,1/24/17,Wavelengths - Long Haul," $6,127.98 "," $3,042.60 ", $-   ,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
CPQ-007308,Acct-000766,1/24/17,Ethernet," $1,193.12 ", $922.00 ," $31,857.11 ",Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-007309,Acct-000766,1/24/17,Ethernet," $1,143.34 "," $1,383.00 "," $128,800.49 ",Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-007310,Acct-000034,3/7/17,Ethernet," $2,807.93 ", $922.00 ," $63,662.72 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-007310,Acct-000034,3/7/17,Ethernet," $2,807.93 ", $922.00 ," $63,662.72 ",Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network
CPQ-007311,Acct-000009,3/7/17,Ethernet, $578.15 , $-   ," $10,849.25 ",Bldg-116465,Dallas,2525 McKinnon St,Dallas,TX,75201,207.33,Build in Progress
CPQ-007312,Acct-000009,3/7/17,Ethernet, $392.40 , $-   ," $8,832.11 ",Bldg-038242,Atlanta,5600 United Dr SE,Smyrna,GA,30082,426.83,On Zayo Network
CPQ-007313,Acct-000002,1/24/17,Ethernet, $411.21 , $-   ," $4,509.82 ",Bldg-116621,Denver,7535 E Hampden Ave,Denver,CO,80231,971.31,On Zayo Network
CPQ-007314,Acct-000025,3/7/17,Ethernet, $935.83 , $691.51 ," $9,103.94 ",Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
CPQ-007314,Acct-000025,3/7/17,Ethernet, $935.83 , $691.51 ," $9,103.94 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-007315,Acct-000043,1/24/17,zColo, $789.00 ," $1,152.50 "," $14,964.21 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007316,Acct-000558,1/24/17,Ethernet," $1,618.46 ", $922.00 ," $36,069.84 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007317,Acct-000019,1/24/17,Cloud, $92.20 ," $1,383,000.00 "," $1,350,998.34 ",Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-007318,Acct-000009,1/24/17,Wavelengths - Metro," $1,170.87 ", $-   ," $13,648.96 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007318,Acct-000009,1/24/17,Wavelengths - Metro," $1,170.87 ", $-   ," $13,648.96 ",Bldg-022926,Atlanta,275 Decatur St SE,Atlanta,GA,30312,2212.89,On Zayo Network
CPQ-007319,Acct-000558,1/24/17,IP Services," $1,789.78 ", $922.00 ," $44,324.80 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007320,Acct-000255,3/7/17,IP Services, $558.11 , $922.00 ," $8,996.20 ",Bldg-116568,Dallas,9 Medical Pkwy,Dallas,TX,75234,334.78,On Zayo Network
CPQ-007321,Acct-000009,1/24/17,Wavelengths - Metro, $919.80 , $-   ," $12,499.06 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007321,Acct-000009,1/24/17,Wavelengths - Metro, $919.80 , $-   ," $12,499.06 ",Bldg-022926,Atlanta,275 Decatur St SE,Atlanta,GA,30312,2212.89,On Zayo Network
CPQ-007322,Acct-000009,3/7/17,Ethernet, $460.12 , $-   ," $7,635.86 ",Bldg-084699,Denver,550 E 84th Ave,Denver,CO,80229,385.93,On Zayo Network
CPQ-007323,Acct-000019,1/24/17,zColo, $248.94 , $276.60 ," $6,774.07 ",Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-007324,Acct-000019,3/7/17,IP Services," $2,526.74 ", $922.00 ," $65,491.88 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-007325,Acct-000521,1/24/17,SONET, $590.88 ," $1,844.00 "," $3,972.72 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007325,Acct-000521,1/24/17,SONET, $590.88 ," $1,844.00 "," $3,972.72 ",Bldg-141909,Atlanta,1356 Atlantic Ave,Marietta,GA,30069,2838.33,On Zayo Network
CPQ-007326,Acct-000002,3/7/17,Wavelengths - Metro," $1,301.33 ", $-   ," $10,645.04 ",Bldg-015260,Dallas,13701 Independence Pkwy,Fort Worth,TX,76177,510.93,On Zayo Network
CPQ-007326,Acct-000002,3/7/17,Wavelengths - Metro," $1,301.33 ", $-   ," $10,645.04 ",Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
CPQ-007327,Acct-000002,3/7/17,Wavelengths - Metro," $1,085.06 ", $-   ," $11,284.79 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007327,Acct-000002,3/7/17,Wavelengths - Metro," $1,085.06 ", $-   ," $11,284.79 ",Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
CPQ-007328,Acct-000002,3/7/17,Wavelengths - Metro," $5,207.00 ", $-   ," $87,875.89 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007328,Acct-000002,3/7/17,Wavelengths - Metro," $5,207.00 ", $-   ," $87,875.89 ",Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
CPQ-007329,Acct-000303,1/24/17,Ethernet, $835.07 , $922.00 ," $19,365.63 ",Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
CPQ-007330,Acct-000519,1/24/17,Wavelengths - Long Haul," $1,747.55 "," $3,088.70 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007331,Acct-000208,3/7/17,Wavelengths - Long Haul," $3,483.59 "," $2,766.00 "," $77,943.55 ",Bldg-148405,Denver,8900 Liberty Cir,Englewood,CO,80112,468.5,On Zayo Network
CPQ-007332,Acct-000435,3/7/17,Ethernet, $508.50 , $461.00 ," $14,258.89 ",Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-007333,Acct-000087,3/7/17,IP Services, $699.12 , $922.00 ," $6,446.90 ",Bldg-117069,Denver,717 17th St,Denver,CO,80202,125.16,Build in Progress
CPQ-007334,Acct-000087,3/7/17,IP Services," $2,385.40 ", $922.00 ," $19,827.46 ",Bldg-117069,Denver,717 17th St,Denver,CO,80202,125.16,Build in Progress
CPQ-007335,Acct-000013,3/7/17,Ethernet," $6,607.85 ", $461.00 ," $45,250.90 ",Bldg-519997,Dallas,4025 Woodland Park Blvd,Arlington,TX,76013,,Not on Zayo Network
CPQ-007336,Acct-000499,3/7/17,Ethernet," $1,331.42 ", $922.00 ," $23,883.70 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007337,Acct-000291,1/24/17,zColo, $-   , $-   , $-   ,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-007338,Acct-000034,1/24/17,Ethernet," $2,807.93 ", $922.00 ," $36,187.88 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-007338,Acct-000034,1/24/17,Ethernet," $2,807.93 ", $922.00 ," $36,187.88 ",Bldg-145691,Denver,8532 Concord Center Dr,Englewood,CO,80112,621.83,Not on Zayo Network
CPQ-007339,Acct-000798,3/7/17,zColo," $2,261.21 "," $2,673.95 "," $52,755.77 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-007340,Acct-000034,1/24/17,Wavelengths - Metro," $1,543.89 ", $92.20 ," $2,877.96 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-007340,Acct-000034,1/24/17,Wavelengths - Metro," $1,543.89 ", $92.20 ," $2,877.96 ",Bldg-145691,Denver,8532 Concord Center Dr,Englewood,CO,80112,621.83,Not on Zayo Network
CPQ-007341,Acct-000499,3/7/17,Ethernet," $2,336.15 ", $922.00 ," $51,564.71 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007342,Acct-000044,3/7/17,IP Services," $5,939.23 ", $922.00 ," $48,026.85 ",Bldg-132297,Denver,5885 E Stapleton Dr N,Denver,CO,80216,2049.06,Not on Zayo Network
CPQ-007343,Acct-000009,3/7/17,Ethernet, $392.40 , $-   ," $8,832.11 ",Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network
CPQ-007344,Acct-000044,3/7/17,IP Services," $5,823.76 ", $922.00 ," $47,110.59 ",Bldg-132297,Denver,5885 E Stapleton Dr N,Denver,CO,80216,2049.06,Not on Zayo Network
CPQ-007345,Acct-000044,3/7/17,IP Services," $5,939.23 ", $922.00 ," $48,026.85 ",Bldg-132297,Denver,5885 E Stapleton Dr N,Denver,CO,80216,2049.06,Not on Zayo Network
CPQ-007346,Acct-000013,1/24/17,Ethernet," $2,075.62 ", $922.00 ," $51,017.63 ",Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-007346,Acct-000013,1/24/17,Ethernet," $2,075.62 ", $922.00 ," $51,017.63 ",Bldg-036879,Atlanta,4000 Highlands Pkwy SE,Smyrna,GA,30082,188.62,On Zayo Network
CPQ-007347,Acct-000584,3/7/17,zColo, $248.94 , $276.60 ," $7,064.50 ",Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-007348,Acct-000049,1/24/17,Wavelengths - Long Haul, $693.34 ," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007349,Acct-000019,3/7/17,Ethernet," $1,331.42 ", $922.00 ," $33,240.03 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007350,Acct-000161,3/7/17,Wavelengths - Long Haul," $3,978.46 "," $3,227.00 ", $-   ,Bldg-126879,Dallas,904 Quality Way,Richardson,TX,75081,146.28,On Zayo Network
CPQ-007351,Acct-000072,3/7/17,Ethernet, $516.52 , $461.00 ," $8,439.34 ",Bldg-118998,Dallas,5005 Lyndon B Johnson Fwy,Dallas,TX,75244,685.01,On Zayo Network
CPQ-007352,Acct-000764,1/24/17,IP Services," $1,718.18 ", $922.00 ," $44,428.24 ",Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,80.14,On Zayo Network
CPQ-007353,Acct-000519,1/24/17,Wavelengths - Long Haul," $2,194.36 "," $2,858.20 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007353,Acct-000519,1/24/17,Wavelengths - Long Haul," $2,194.36 "," $2,858.20 ", $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-007354,Acct-000209,1/24/17,Ethernet, $553.97 , $461.00 ," $7,634.96 ",Bldg-110629,Atlanta,999 Peachtree St NE,Atlanta,GA,30309,34.79,On Zayo Network
CPQ-007355,Acct-000019,3/7/17,Wavelengths - Long Haul," $2,733.03 "," $2,766.00 "," $43,938.32 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007356,Acct-000209,1/24/17,Ethernet," $2,382.39 ", $461.00 ," $14,230.39 ",Bldg-125403,Dallas,2828 N Harwood St,Dallas,TX,75201,279.11,Not on Zayo Network
CPQ-007357,Acct-000049,1/24/17,Wavelengths - Long Haul," $2,908.24 "," $2,766.00 ", $-   ,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-007358,Acct-000091,1/24/17,Ethernet, $414.90 ," $1,844.00 "," $6,410.18 ",Bldg-138035,Dallas,12770 Coit Rd,Dallas,TX,75251,624.05,On Zayo Network
CPQ-007359,Acct-000161,3/7/17,Wavelengths - Metro," $1,302.08 ", $-   ," $17,263.91 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007359,Acct-000161,3/7/17,Wavelengths - Metro," $1,302.08 ", $-   ," $17,263.91 ",Bldg-126879,Dallas,904 Quality Way,Richardson,TX,75081,146.28,On Zayo Network
CPQ-007360,Acct-000009,3/7/17,Wavelengths - Long Haul," $3,536.40 "," $3,227.00 ", $-   ,Bldg-126879,Dallas,904 Quality Way,Richardson,TX,75081,146.28,On Zayo Network
CPQ-007361,Acct-000049,1/24/17,Wavelengths - Long Haul," $1,419.14 "," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007362,Acct-000043,3/7/17,Ethernet," $2,385.62 ", $922.00 ," $55,848.64 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-007362,Acct-000043,3/7/17,Ethernet," $2,385.62 ", $922.00 ," $55,848.64 ",Bldg-038057,Atlanta,1000 Abernathy Rd NE,Atlanta,GA,30328,248.84,On Zayo Network
CPQ-007363,Acct-000009,3/7/17,Ethernet, $771.10 , $-   ," $5,228.01 ",Bldg-038082,Atlanta,1180 Peachtree St NE,Atlanta,GA,30309,84.68,On Zayo Network
CPQ-007364,Acct-000009,3/8/17,Ethernet, $538.05 , $-   ," $3,647.91 ",Bldg-038082,Atlanta,1180 Peachtree St NE,Atlanta,GA,30309,84.68,On Zayo Network
CPQ-007365,Acct-000764,1/24/17,Wavelengths - Long Haul," $3,585.10 "," $2,996.50 ", $-   ,Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,80.14,On Zayo Network
CPQ-007366,Acct-000034,1/24/17,Wavelengths - Metro," $1,927.90 ", $-   ," $27,907.70 ",Bldg-115611,Atlanta,3290 Northside Pkwy NW,Atlanta,GA,30327,179.67,On Zayo Network
CPQ-007366,Acct-000034,1/24/17,Wavelengths - Metro," $1,927.90 ", $-   ," $27,907.70 ",Bldg-038082,Atlanta,1180 Peachtree St NE,Atlanta,GA,30309,84.68,On Zayo Network
CPQ-007367,Acct-000019,1/24/17,Wavelengths - Long Haul," $1,417.58 "," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007368,Acct-000043,3/7/17,Wavelengths - Metro," $1,648.36 ", $-   ," $20,206.08 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-007368,Acct-000043,3/7/17,Wavelengths - Metro," $1,648.36 ", $-   ," $20,206.08 ",Bldg-038057,Atlanta,1000 Abernathy Rd NE,Atlanta,GA,30328,248.84,On Zayo Network
CPQ-007369,Acct-000019,1/24/17,Wavelengths - Long Haul," $1,839.39 "," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007370,Acct-000764,1/24/17,Wavelengths - Long Haul," $3,267.57 "," $2,996.50 ", $-   ,Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,80.14,On Zayo Network
CPQ-007371,Acct-000019,1/24/17,Wavelengths - Long Haul," $1,995.95 "," $2,766.00 "," $27,571.31 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007372,Acct-000049,1/24/17,Wavelengths - Long Haul, $693.34 ," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007373,Acct-000083,1/24/17,IP Services, $682.12 , $922.00 ," $13,856.73 ",Bldg-053008,Atlanta,1100 Peachtree St NE,Atlanta,GA,30309,58.15,On Zayo Network
CPQ-007374,Acct-000019,3/8/17,Wavelengths - Long Haul," $3,749.43 "," $3,227.00 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007375,Acct-000089,1/24/17,SONET," $1,912.30 "," $2,120.60 "," $8,212.82 ",Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,On Zayo Network
CPQ-007375,Acct-000089,1/24/17,SONET," $1,912.30 "," $2,120.60 "," $8,212.82 ",Bldg-118917,Dallas,901 W Walnut Hill Ln,Irving,TX,75038,628.62,Not on Zayo Network
CPQ-007376,Acct-000519,1/24/17,Wavelengths - Long Haul," $2,217.41 "," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007377,Acct-000049,1/24/17,Wavelengths - Long Haul," $2,874.16 "," $2,766.00 ", $-   ,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-007378,Acct-000634,1/24/17,Ethernet," $1,838.10 "," $1,456.55 "," $37,097.40 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-007379,Acct-000013,1/24/17,Ethernet, $516.52 , $461.00 ," $8,844.59 ",Bldg-118845,Dallas,777 Main St,Fort Worth,TX,76102,89.87,On Zayo Network
CPQ-007380,Acct-000632,1/24/17,Wavelengths - Metro," $1,089.23 "," $1,383.00 "," $20,660.66 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-007380,Acct-000632,1/24/17,Wavelengths - Metro," $1,089.23 "," $1,383.00 "," $20,660.66 ",Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-007381,Acct-000019,3/8/17,Wavelengths - Long Haul," $1,810.19 "," $3,227.00 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-007382,Acct-000019,1/24/17,zColo, $124.47 , $138.30 ," $3,241.83 ",Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
